,id,name,symbol,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
97,3662,HedgeTrade,HEDG,hedgetrade,12,2019-01-03T00:00:00.000Z,,339231468.3751734,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF1290473E210b2108A85237fbCd7b6eb42Cc654F'}",98,0.49877981324273,133958.09096192,-1.30569909,-8.72280867,10.16295406,169201808.44222605
98,1659,Gnosis,GNO,gnosis-gno,33,2017-05-01T00:00:00.000Z,10000000.0,1504589.0,10000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6810e776880c02933d47db1b9fc05908e5386b96'}",99,110.15591643778107,791158.84792369,-4.89572021,-3.74070388,30.55067601,165739380.1572046
99,2682,Holo,HOT,holo,79,2018-04-29T00:00:00.000Z,,167313361967.40842,177619433541.14133,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6c6ee5e31d828de241282b9606c8e98ea48526e2'}",100,0.0009332616055,24458062.85663126,-4.86503723,-9.66269551,23.85990371,156147136.8113062
100,1966,Decentraland,MANA,decentraland,110,2017-09-17T00:00:00.000Z,,1494081551.4557312,2194950811.1201463,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0f5d2fb29fb7d3cfee444a200298f468908cc942'}",101,0.10052623031172,60318600.11488194,-5.22070523,-12.06388361,23.76814304,150194386.14613077
101,1727,Bancor,BNT,bancor,162,2017-06-18T00:00:00.000Z,,98867433.08064291,98867433.08064291,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c'}",102,1.51216123815691,53241103.98910277,-3.61850337,-8.37427201,7.46119255,149503500.02062044
102,2405,IOST,IOST,iostoken,86,2018-01-16T00:00:00.000Z,,15324121695.471115,22252662041.94331,,103,0.00962331197656,257286439.6838241,-5.67457068,-26.15186864,63.40339258,147468803.84229013
103,2130,Enjin Coin,ENJ,enjin-coin,97,2017-11-01T00:00:00.000Z,1000000000.0,823130411.4082638,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c'}",104,0.17585847234206,33485270.62503558,-6.08323531,-16.1458212,27.59909955,144754456.68854862
104,1680,Aragon,ANT,aragon,85,2017-05-18T00:00:00.000Z,,39609522.80952381,39609523.80952381,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa117000000f279d81a1d3cc75430faa017fa5a2e'}",105,3.5529997186215,42010185.01235974,-6.67816112,-3.19754648,14.74020196,140732623.39697
105,3890,Matic Network,MATIC,matic-network,87,2019-04-28T00:00:00.000Z,10000000000.0,4864264338.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0'}",106,0.02879537771972,43706910.49822689,-5.38383075,-13.9289678,40.44624859,140068328.94127375
106,291,MaidSafeCoin,MAID,maidsafecoin,4,2014-04-28T00:00:00.000Z,,452552412.0,452552412.0,,107,0.30986868193225,848366.96285223,-6.339164,-6.22367727,1.62742414,140231819.41170055
107,3351,ZB Token,ZB,zb-token,11,2018-09-27T00:00:00.000Z,,463288810.0,2100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbd0793332e9fb844a52a205a233ef27a5b34b927'}",108,0.28120672557751,24082126.81551614,-3.20201976,-5.78151739,4.68728487,130279929.25680116
108,3822,Theta Fuel,TFUEL,theta-fuel,15,2019-03-28T00:00:00.000Z,,4962631792.0,5000000000.0,,109,0.02583051418381,4711345.87620407,-1.85977308,-7.81215599,-19.32165089,128187330.89228244
109,2577,Ravencoin,RVN,ravencoin,83,2018-03-10T00:00:00.000Z,21000000000.0,7883945000.0,7883945000.0,,110,0.01608209663745,24348843.02391276,-4.68950067,-10.08002377,14.99239883,126790365.37434074
110,5632,Arweave,AR,arweave,14,2020-05-27T00:00:00.000Z,66000000.0,33394701.0,63190435.0,,111,3.61640319061016,9493758.96624154,-11.98137917,10.58775865,43.07419477,120768703.2458723
111,5728,Balancer,BAL,balancer,140,2020-06-24T00:00:00.000Z,100000000.0,6943831.0,35725000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba100000625a3754423978a60c9317c58a424e3D'}",112,17.45519838132906,147851951.70723236,-9.96270982,-11.04015887,10.45069679,121205947.63142253
112,1732,Numeraire,NMR,numeraire,58,2017-06-23T00:00:00.000Z,11000000.0,4465644.99640643,10974172.45334445,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671'}",113,27.04696059676731,12300727.31669237,-2.77514,-4.16310755,15.19476846,120782124.25695582
113,2642,CyberVein,CVT,cybervein,14,2018-04-17T00:00:00.000Z,2147483648.0,1060404495.6499999,2147483648.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbe428c3867f05dea2a89fc76a102b544eac7f772'}",114,0.11339468443968,6792025.7772539,-1.97987224,-3.75115946,-2.18634381,120244233.16264975
114,3701,RSK Infrastructure Framework,RIF,rsk-infrastructure-framework,16,2019-01-16T00:00:00.000Z,,688553343.7515756,1000000000.0,,115,0.17415711177681,5125885.94982835,-1.19218985,-7.87680653,12.77903468,119916461.65203944
115,6538,Curve DAO Token,CRV,curve-dao-token,84,2020-08-14T00:00:00.000Z,3303030299.0,155297960.60620522,1389417132.0650084,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD533a949740bb3306d119CC777fa900bA034cd52'}",116,0.71124851397014,92635502.47802357,-6.11932245,-11.18943208,1.19447412,110455443.70375681
116,4948,Nervos Network,CKB,nervos-network,35,2019-11-19T00:00:00.000Z,,23512426062.12279,30485096511.690876,,117,0.00463413562174,5974836.18149417,-2.49692984,1.82955242,18.61248991,108959771.16801117
117,2603,Pundi X,NPXS,pundi-x,60,2018-03-22T00:00:00.000Z,258526640301.0,234624488396.4478,258526640300.57,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa15c7ebe1f07caf6bff097d8a589fb8ac49ae5b3'}",118,0.00046840324525,113669589.05516216,-15.5934005,-23.39288332,153.35502141,109898871.78001712
118,213,MonaCoin,MONA,monacoin,21,2014-03-20T00:00:00.000Z,,65729674.87116792,65729674.87116792,,119,1.60855523819878,42233649.24489692,-8.47236377,-16.17223393,11.73752779,105729812.81911987
119,1817,Voyager Token,VGX,voyager-token,11,2017-07-18T00:00:00.000Z,222295209.0,222295208.0,222295208.238,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5af2be193a6abca9c8817001f45744777db30756'}",120,0.46508416848803,11184965.29579694,-12.13302056,-12.28667902,204.78017519,103385981.97155368
120,5026,Orchid,OXT,orchid,41,2019-12-16T00:00:00.000Z,,367584352.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4575f41308EC1483f3d399aa9a2826d74Da13Deb'}",121,0.27785575195275,20574061.51730667,-4.41065055,-12.24974765,17.76780778,102135426.53102434
121,4066,Chiliz,CHZ,chiliz,71,2019-07-01T00:00:00.000Z,,5429628748.660311,8888888888.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'CHZ-ECD'}",122,0.01878017641874,46678074.84617507,-3.69814845,-8.54849907,-3.85646669,101969385.78810315
122,1866,Bytom,BTM,bytom,63,2017-08-08T00:00:00.000Z,2100000000.0,1400495856.503,1647780787.5,,123,0.06656383319128,35000864.1803251,-5.20217041,-9.15170393,10.9884849,93222372.57734449
123,4705,PAX Gold,PAXG,pax-gold,39,2019-09-26T00:00:00.000Z,,49512.241,49512.241,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x45804880de22913dafe09f4980848ece6ecbaf78'}",124,1869.6813356884331,7946702.97520894,-0.234347,-0.69265824,-4.73155352,92572112.8858076
124,1993,Kin,KIN,kin,18,2017-09-27T00:00:00.000Z,10000000000000.0,1518114145968.0,10000000000000.0,,125,6.119311345e-05,680529.24031329,-0.28000613,-7.75153894,18.22728833,92898131.16426969
125,5665,Helium,HNT,helium,13,2020-06-05T00:00:00.000Z,223000000.0,65225794.94599786,223000000.0,,126,1.4095435940544,2187637.88137903,-3.19236187,-9.07804664,6.00030432,91938601.43323715
126,1816,Civic,CVC,civic,57,2017-07-17T00:00:00.000Z,,670000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41e5560054824ea6b0732e656e3ad64e20e94e45'}",127,0.13297952240039,69101924.44933772,-7.20624558,-14.13272158,52.0317019,89096280.0082613
127,2087,KuCoin Shares,KCS,kucoin-shares,13,2017-10-24T00:00:00.000Z,,80118638.0,170118638.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x039b5649a59967e3e936d7471f9c3700100ee1ab'}",128,1.09399836365056,10754742.94598646,-6.97389134,-12.09244742,54.02281442,87649658.86991157
128,1637,iExec RLC,RLC,rlc,36,2017-04-20T00:00:00.000Z,,80070793.23876736,86999784.9868455,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x607f4c5bb672230e8672085532f7e901544a7375'}",129,1.08649319470824,10364598.88681476,-7.63804066,-20.53152892,35.8035149,86996371.94881128
129,2758,Unibright,UBT,unibright,24,2018-05-21T00:00:00.000Z,,148799999.24349335,150000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e'}",130,0.57369819576589,3092583.00006548,-2.27985213,-10.3785455,11.32396512,85366291.09595793
130,3581,Kleros,PNK,kleros,30,2018-11-01T00:00:00.000Z,,598319630.885116,764626704.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d'}",131,0.14166935060168,2111697.58117583,-3.31322882,-4.98062645,14.16800953,84763553.55973127
131,8104,1inch,1INCH,1inch,110,2020-12-25T00:00:00.000Z,,72164169.0,1500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x111111111117dc0aa78b770fa6a738034120c302'}",132,1.16130107808082,86839791.07737856,-4.68812079,-9.04304987,1.73437572,83804327.25850649
132,2570,TomoChain,TOMO,tomochain,51,2018-03-08T00:00:00.000Z,,76585375.0,100000000.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'TOMOB-4BC'}",133,1.09160550619924,16475643.63497685,-5.88101057,-9.66948654,32.12743553,83601017.04433362
133,4846,Kava.io,KAVA,kava,48,2019-10-25T00:00:00.000Z,,46876230.0,114609038.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'KAVA-10C'}",134,1.75558338442546,65250233.91269905,-3.55629989,-7.19891319,23.04255402,82295130.51250628
134,1772,Storj,STORJ,storj,62,2017-07-02T00:00:00.000Z,,217907654.24660787,424999998.00001335,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac'}",135,0.37570549214619,82013284.87001872,-7.16710155,-16.50617418,14.97002586,81869102.48114361
135,463,BitShares,BTS,bitshares,53,2014-07-21T00:00:00.000Z,3600570502.0,2994840000.0,2994840000.0,,136,0.02707044158958,25775112.62885917,-4.5473451,-12.27605291,10.48021864,81071641.29013777
136,1455,Golem,GLM,golem-network-tokens,91,2016-11-18T00:00:00.000Z,,642997215.6275989,648547215.6275989,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429'}",137,0.12674239222905,2351652.31020309,-6.75301123,-7.00546718,6.19674384,81495005.30526018
137,4279,Swipe,SXP,swipe,75,2019-08-26T00:00:00.000Z,289266978.0,83936975.0,289612084.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9'}",138,0.95942909761962,144237830.47239056,-5.82915672,-10.79056605,18.52293185,80531576.18117061
138,2320,Utrust,UTK,utrust,31,2017-12-29T00:00:00.000Z,500000000.0,450000000.0,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdc9Ac3C20D1ed0B540dF9b1feDC10039Df13F99c'}",139,0.17776455753172,5070339.67862261,-6.25942009,-16.38663875,22.60297082,79994050.889274
139,1320,Ardor,ARDR,ardor,27,2016-07-23T00:00:00.000Z,998999495.0,998999495.0,998999495.0,,140,0.08011357248168,4203578.22912579,-3.96997762,-9.31994206,4.55027983,80033418.45184422
140,6187,Serum,SRM,serum,70,2020-08-04T00:00:00.000Z,10000000000.0,50000000.0,161000001.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x476c5e26a75bd202a9683ffd34359c0cc15be0ff'}",141,1.54980139098296,221492368.9237967,-4.25029183,-10.3788826,32.3197715,77490069.549148
141,1230,Steem,STEEM,steem,37,2016-04-18T00:00:00.000Z,,389838711.129,406812805.129,,142,0.18903482609308,20630327.23003318,-9.04053932,-14.19506705,13.96249667,73693092.96262097
142,2299,aelf,ELF,aelf,83,2017-12-21T00:00:00.000Z,1000000000.0,544480199.9864658,879999999.9864658,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbf2179859fc6D5BEE9Bf9158632Dc51678a4100e'}",143,0.1335212988291,53597541.52967416,-7.91683169,-2.8877273,22.81930669,72699703.48892103
143,3139,DxChain Token,DX,dxchain-token,8,2018-08-10T00:00:00.000Z,,49999999999.686195,100000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x973e52691176d36453868D9d86572788d27041A9'}",144,0.00145971520947,212181.89525047,-3.57040776,-7.33288497,-19.25861137,72985760.47304194
144,5957,DFI.Money,YFII,yearn-finance-ii,91,2020-07-29T00:00:00.000Z,39375.0,38596.0,39375.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa1d0E215a23d7030842FC67cE582a6aFa3CCaB83'}",145,1819.4516841390055,184758397.9045781,-3.53066923,-6.76283723,10.32733434,70223557.20102906
145,1521,Komodo,KMD,komodo,31,2017-02-05T00:00:00.000Z,200000000.0,123642949.17927,123642949.17927,,146,0.56784677028485,6028395.85786012,-6.47303773,-10.80180413,18.57274638,70210249.35994232
146,2777,IoTeX,IOTX,iotex,24,2018-05-25T00:00:00.000Z,10000000000.0,9644304442.32,9644304442.32,,147,0.00724814384283,3670024.62611881,-4.58030009,-11.67930321,5.67920026,69903305.86197972
147,7232,Alpha Finance Lab,ALPHA,alpha-finance-lab,16,2020-09-29T00:00:00.000Z,1000000000.0,174136442.0,1000000000.0,"{'id': 1839, 'name': 'Binance Smart Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': '0xa1faa113cbe53436df28ff0aee54275c13b40975'}",148,0.39441743615007,47586890.75739621,-7.49836502,-15.11522629,35.92805676,68682448.99393538
148,1757,FunFair,FUN,funfair,25,2017-06-27T00:00:00.000Z,,6548879188.66342,10999873621.398026,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x419d0d8bdd9af5e606ae2232ed285aff190e711b'}",149,0.01040314149035,1802313.80859262,-3.587078,-10.3832529,25.32492034,68128916.80287406
149,1856,district0x,DNT,district0x,15,2017-08-03T00:00:00.000Z,,600000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0abdace70d3790235af448c88547603b945604ea'}",150,0.10788010095627,33815628.16009448,-8.50850537,-11.79874685,133.44753154,64728060.573762
150,4747,Velas,VLX,velas,18,2019-10-03T00:00:00.000Z,,2106296362.0,2106296362.0,,151,0.03087339622903,1010859.27884381,-1.3816748,-3.83684634,0.30760791,65028522.15979041
151,7653,Oasis Network,ROSE,oasis-network,4,2020-11-12T00:00:00.000Z,10000000000.0,1500000000.0,10000000000.0,,152,0.04343885370653,6923086.02065734,-3.29456452,-9.15361725,3.34253577,65158280.559795
152,2137,Electroneum,ETN,electroneum,29,2017-11-02T00:00:00.000Z,21000000000.0,10225268016.6,10225268016.6,,153,0.00631860328149,1478831.98895619,-4.81489602,-12.12973172,31.51637651,64609412.043803506
153,4191,Syntropy,NOIA,syntropy,5,2019-07-31T00:00:00.000Z,1000000000.0,321395830.4219282,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa8c8CfB141A3bB59FEA1E2ea6B79b5ECBCD7b6ca'}",154,0.20023478726677,1391030.18753095,-2.77067934,-12.88442754,-2.59231555,64354625.732961684
154,2606,Wanchain,WAN,wanchain,22,2018-03-23T00:00:00.000Z,210000000.0,169028581.17449087,192128581.19449088,,155,0.37494834787068,5098747.1216121,-4.15385054,-6.53599893,20.35563119,63376987.254300475
155,7226,Injective Protocol,INJ,injective-protocol,22,2020-09-29T00:00:00.000Z,100000000.0,15045400.2445,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe28b3b32b6c345a34ff64674606124dd5aceca30'}",156,4.23844080409797,12755853.57244845,-4.13253663,-11.97201221,-5.82733453,63769038.31027438
156,1706,Aidos Kuneen,ADK,aidos-kuneen,22,2017-06-06T00:00:00.000Z,,25000000.0,25000000.0,,157,2.47895688834775,1859343.8277356,-8.33749839,14.80732948,649.72681239,61973922.20869376
157,3441,Divi,DIVI,divi,10,2018-10-12T00:00:00.000Z,,2091089036.767042,2091089036.767042,,158,0.02916288940226,342956.94221359,-3.3931815,-4.61871774,-12.24034428,60982198.30951564
158,2424,SingularityNET,AGI,singularitynet,12,2018-01-18T00:00:00.000Z,1000000000.0,853449552.5555068,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8eb24319393716668d768dcec29356ae9cffe285'}",159,0.071296489368,653643.47336951,-5.33766494,-11.54850993,25.29747794,60847956.94989805
159,3513,Fantom,FTM,fantom,40,2018-10-29T00:00:00.000Z,3175000000.0,2545006273.0,2545006273.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'FTM-A64'}",160,0.02390942105514,14905052.60770359,-5.69141061,-13.89097508,21.50113958,60849626.56912958
160,2300,WAX,WAXP,wax,20,2017-12-21T00:00:00.000Z,3770303327.0,1510143423.7342153,3741829636.951062,,161,0.03937238861274,3240492.69712991,-1.9059746,-7.22625679,10.82102598,59457953.74023721
161,3783,Ankr,ANKR,ankr,39,2019-03-06T00:00:00.000Z,10000000000.0,6496232711.125,10000000000.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'ANKR-E97'}",162,0.00897084924451,14787804.8591387,-5.09373854,-8.03277906,0.74218886,58276724.30875686
162,5488,JUST,JST,just,66,2020-05-07T00:00:00.000Z,9900000000.0,2260326706.0,9900000000.0,"{'id': 1958, 'name': 'Tron', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9'}",163,0.02542104008708,116735113.89365534,-3.92468144,-12.45492037,1.12644988,57459855.80312349
163,7535,Keep3rV1,KP3R,keep3rv1,18,2020-10-28T00:00:00.000Z,201643.0,200001.0,200001.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44'}",164,287.36357761798894,15983666.5808375,-5.77996627,-15.30595262,2.17913115,57473002.8871754
164,3714,LTO Network,LTO,lto-network,14,2019-02-05T00:00:00.000Z,403393276.0,272689777.319305,403391372.5246403,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'LTO-BDF'}",165,0.2094626176395,10498859.50098715,-4.98562085,-5.61452608,52.05704895,57118314.56083398
165,2467,OriginTrail,TRAC,origintrail,9,2018-01-25T00:00:00.000Z,,339876758.0127807,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f'}",166,0.16400010466798,482959.0741845,-3.44912869,-13.99723984,-1.16047132,55739823.888309754
166,3945,Harmony,ONE,harmony,32,2019-06-01T00:00:00.000Z,12600000000.0,8234250415.0,12600000000.0,,167,0.00672260459237,10003674.42109358,-2.22193489,-9.9789223,35.22161738,55355609.65460358
167,5370,Hive,HIVE,hive-blockchain,29,2020-03-26T00:00:00.000Z,,416909439.924,416909439.924,,168,0.1320128123131,4252285.06311954,5.21282998,-0.78394753,14.30823852,55037387.64424665
168,5829,TrustSwap,SWAP,trustswap,25,2020-07-10T00:00:00.000Z,100000000.0,71347754.02724159,99997033.25485522,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcc4304a31d09258b0029ea7fe63d032f52e44efe'}",169,0.75423069209179,1568589.37157002,3.01404758,1.04775649,-17.2921304,53812665.89916122
169,2496,Polymath,POLY,polymath-network,32,2018-02-02T00:00:00.000Z,,555670900.5449198,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec'}",170,0.09379231496037,3511175.37495105,-5.71169744,-14.32602301,-0.83896101,52117660.11822155
170,1552,Melon,MLN,melon,42,2017-02-21T00:00:00.000Z,1524032.0,1477178.59404023,1524031.89909865,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xec67005c4e498ec7f55e092bd1d35cbc47c91892'}",171,35.60885837877208,6885301.31539378,-0.69606082,-2.85537597,17.00954215,52600643.355332196
171,1586,Ark,ARK,ark,26,2017-03-22T00:00:00.000Z,,126379727.43841124,154600624.0,,172,0.40767639500274,4273044.2315383,-3.59336661,-5.82486871,9.58019022,51522031.683520354
